index,RECSYEAR,COUNTRY,DOEID,REGIONC,REGIONNAME,DIVISION,DIVISIONNAME,TYPEHUQ,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,DOOR1SUM,WINDOWS,ADQINSUL,DRAFTY,UGASHERE,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,ICE,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,TOASTER,COFFEE,DWASHUSE,WASHLOAD,WASHTEMP,RNSETEMP,DRYRUSE,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,EQUIPAUX,REVERSE,WARMAIR,STEAMR,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CARRYEL,CARRYKER,CHIMNEY,RANGE,DIFEQUIP,ELECAUX,UGASAUX,LPGAUX,FOKRAUX,WOODAUX,OTHERAUX,ATTCHEAT,GARGHEAT,COOLTYPE,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,LPGPAY,FOPAY,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,ATHOME,MONEYPY,ELWATER,LPOTHER,TOTCSQFT,TOTHSQFT,TOTUSQFT,NWEIGHT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTULP,BTULPSPH,BTULPWTH,BTULPOTH,BTUNG,BTUNGSPH,BTUNGWTH,BTUNGOTH,BTUFO,BTUFOSPH,BTUFOWTH,BTUFOOTH,DOLLARNG,DOLNGSPH,DOLNGWTH,DOLNGOTH,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,DOLLARLP,DOLLPSPH,DOLLPWTH,DOLLPOTH,DOLLARFO,DOLFOSPH,DOLFOWTH,DOLFOOTH,GALLONFO,TOTALBTU,TOTALDOLLAR,WOODAMT,PERIODFO,PERIODLP,PERIODEL,PERIODNG,KOWNRENT,SWIMPOOL,POOL,RECBATH,FUELTUB,NUMFRIG,UPRTFRZR,STOVEN,STOVE,OVEN,MICRO,DISHWASH,CWASHER,DRYER,DRYRFUEL,DNTHEAT,THERMAIN,AIRCOND,CENACHP,USEEL,ELWARM,ELCOOL,ELFOOD,ELOTHER,UGWARM,UGWATER,UGCOOK,UGOTH,USELP,LPWARM,LPWATER,LPCOOK,USEFO,FOWARM,FOWATER,USEWOOD,WOODLOGS,WDPELLET,WDOTHER,WDWARM,WDWATER,USESOLAR,SOLWATER,SOLOTHER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
8900,2009,United States,4544,1,Northeast,1,New England,2,1.0,10.0,0.0,7,8,2.0,1,0,2,4,1,30,1,4,0,1.0,3.0,21.0,41.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,5.0,3.0,2.0,3,1,1,13.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,2,3.0,3.0,2.0,0.0,0,1.0,1.0,1.0,1,57,1,1,2,0,11,0,1,0,1064,1064,5414.54,236,8844,0.0,0.0,28343.0,0.0,0.0,0.0,4640.7,23702.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49513.0,43117.78,6394.91,0.0,0.0,0.0,0.0,0.0,1253.0,0.0,0.0,0.0,205.16,1047.84,0.0,0.0,0.0,0.0,861.0,750.1,111.31,0.0,357.0,77856.0,2114.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,2,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,0,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1.0,0.0,0.0,0,0,0,0,0,14,4,2
543,2001,United States,1564,1,Northeast,1,New England,2,0.0,10.0,1.0,3,9,3.0,1,0,2,6,1,4,1,4,1,1.0,5.0,1.0,2.0,0.0,9.0,9.0,4.0,0.0,9.0,4.0,9.0,9.0,2.0,3,0,1,13.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,68.0,67.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,2.0,4.0,9.0,1.0,3.0,3.0,1,1.0,2.0,2.0,1.0,0,1.0,9.0,9.0,2,45,1,1,3,0,6,0,0,601,1001,250,11108.0,777,5312,0.0,606.0,31813.0,0.0,3993.0,0.0,2804.0,28628.0,0.0,0.0,0.0,0.0,62357.0,44603.0,17754.0,0.0,0.0,0.0,0.0,0.0,817.0,584.0,233.0,0.0,1215.0,0.0,153.0,0.0,107.0,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94170.0,2032.0,0.0, , ,1,1,1,0.0,9.0,0,5.0,1,9.0,0,1,0,1,0,1,1,5.0,9.0,1.0,1,9.0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,6,3,2
14247,2009,United States,10247,1,Northeast,1,New England,2,1.0,10.0,1.0,3,8,3.0,1,1,2,5,1,41,2,2,0,1.0,3.0,21.0,3.0,1.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,3.0,2.0,4,1,1,30.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,64.0,64.0,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,0,3.0,2.0,2.0,1.0,1,1.0,1.0,2.0,2,43,1,1,5,1,9,0,1,0,1248,1248,3912.87,389,6667,0.0,0.0,22587.0,0.0,0.0,0.0,2434.44,20152.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74951.0,57456.0,17495.0,0.0,0.0,0.0,0.0,0.0,814.0,0.0,0.0,0.0,87.73,726.27,0.0,0.0,0.0,0.0,1292.0,990.0,302.0,0.0,540.0,97538.0,2106.0,1.0,5.0,5.0,1,1.0,2,1.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,0,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1.0,0.0,0.0,0,0,0,0,0,10,6,2
15453,2009,United States,11537,1,Northeast,2,Middle Atlantic,3,0.0,20.0,0.0,4,5,3.0,2,0,3,7,1,20,2,4,1,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,1,1,0,13.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,75.0,65.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,0,1.0,3.0,3.0,1.0,0,2.0,1.0,1.0,2,44,2,1,6,1,16,0,0,190,1332,0,5350.61,397,6773,0.0,1028.0,20605.0,0.0,1102.55,0.0,2664.81,16837.64,0.0,0.0,0.0,0.0,105370.0,59206.45,19444.66,26718.9,0.0,0.0,0.0,0.0,1537.0,863.63,283.63,389.74,1036.0,0.0,55.44,0.0,133.98,846.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125975.0,2573.0,1.0,1.0,5.0,5,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,0,0,0,0,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,9,2,2
16388,2015,United States,10437,1,Northeast,2,Middle Atlantic,2,0.0,10.0,0.0,2,8,2.0,1,1,2,4,0,41,1,4,1,1.0,3.0,22.0,42.0,0.0,2.0,22.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,3,1,1,0.0,8.0,3.0,3.0,8.0,3.0,1.0,42.0,1.0,70.0,68.0,68.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,42.0,1.0,1.0,2.0,1.0,3,1.0,42.0,2.0,1.0,0,1.0,1.0,1.0,1,58,0,1,2,5,2,0,0,1030,1478,0,28052.97987,487,6818,0.0,729.8689999999998,19700.381,3857.63,1654.785,0.0,4163.702,15741.684,0.0,0.0,0.0,0.0,73068.381,49573.139,16728.608,6766.634,0.0,0.0,0.0,0.0,616.39,418.19,141.12,57.08,827.01,161.94,69.47,0.0,174.79,660.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92768.762,1443.4,0.5,5.0,5.0,1,1.0,2,0.0,0.0,0,5.0,2,2.0,1,0,0,1,1,1,1,1.0,1.0,1.0,1,1.0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,4,1,2
19491,2015,United States,13654,1,Northeast,1,New England,4,1.0,10.0,1.0,6,8,3.0,1,1,2,5,0,42,2,3,1,1.0,3.0,22.0,3.0,0.0,1.0,22.0,2.0,0.0,3.0,3.0,5.0,3.0,15.0,2,1,0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,68.0,60.0,68.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,2.0,0,1.0,3.0,2.0,1.0,0,9.0,1.0,1.0,1,30,2,1,4,5,1,0,0,495,1237,0,42036.32514,601,6970,0.0,516.435,11012.321000000002,0.0,1098.657,0.0,1773.8670000000004,10205.655,0.0,0.0,0.0,0.0,52718.645,23472.217,29246.428,0.0,0.0,0.0,0.0,0.0,746.59,332.41,414.18,0.0,605.63,0.0,60.42,0.0,97.55,561.1899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63730.96599999999,1352.22,0.5,5.0,5.0,1,1.0,2,0.0,0.0,0,5.0,2,2.0,1,0,0,1,0,1,0,5.0,1.0,1.0,1,0.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,2,3
20172,2015,United States,14363,1,Northeast,2,Middle Atlantic,5,1.0,10.0,1.0,5,7,1.0,1,0,3,4,1,20,2,4,1,1.0,3.0,22.0,41.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,1.0,2.0,7.0,2,1,1,1.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,0.0,70.0,62.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,1.0,0,1.0,2.0,2.0,1.0,1,1.0,1.0,1.0,2,56,1,1,1,2,2,0,0,1069,1069,0,19948.59545,1486,4785,0.0,369.36300000000006,12644.87,0.0,3637.186,0.0,2305.251,10594.365000000002,0.0,0.0,0.0,0.0,39774.824,25335.43,13233.673,1205.721,0.0,0.0,0.0,0.0,443.45,282.46,147.54,13.44,513.31,0.0,147.65,0.0,93.58,429.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52419.694,956.76,0.5,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,0,0,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,4,2,2
16947,2015,United States,11012,1,Northeast,1,New England,3,1.0,20.0,1.0,4,4,2.0,1,1,4,6,2,30,2,4,1,1.0,3.0,21.0,41.0,1.0,2.0,22.0,41.0,0.0,3.0,3.0,1.0,0.0,7.0,2,0,0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,68.0,68.0,68.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0,1.0,3.0,2.0,1.0,1,1.0,1.0,1.0,1,66,0,1,1,5,3,0,0,1448,1448,400,13031.86913,596,6496,0.0,553.591,18581.194,0.0,2221.163,0.0,5542.074000000001,16621.662,0.0,0.0,0.0,0.0,56753.243,44572.236,9196.413,2984.594,0.0,0.0,0.0,0.0,820.43,644.34,132.94,43.14,1168.35,0.0,139.66,0.0,348.48,1045.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75334.43699999999,1988.78,0.5,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,2,2.0,1,0,1,1,1,1,1,1.0,1.0,1.0,1,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,3,1
14595,2009,United States,10611,1,Northeast,1,New England,2,1.0,20.0,0.0,1,7,2.0,1,1,3,5,0,41,3,3,0,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,1.0,3.0,5.0,3.0,2.0,3,1,1,13.0,3.0,2.0,3.0,1.0,3.0,3.0,5.0,0.0,70.0,65.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,0,5.0,3.0,3.0,0.0,0,1.0,1.0,1.0,1,32,1,1,3,0,15,1,1,384,960,480,5629.1,295,7118,0.0,0.0,27654.0,0.0,527.68,7724.68,2042.11,17359.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96944.0,96944.31,0.0,0.0,0.0,0.0,0.0,0.0,1226.0,0.0,23.39,342.46,90.53,769.61,0.0,0.0,0.0,0.0,1599.0,1598.71,0.0,0.0,699.0,124598.0,2825.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,1,0.0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,9,4,2
14310,2009,United States,10311,1,Northeast,2,Middle Atlantic,5,0.0,10.0,1.0,6,8,2.0,2,0,2,4,1,20,2,3,1,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,4,0,1,13.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,67.0,60.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0,1.0,3.0,2.0,0.0,1,1.0,1.0,1.0,2,41,1,1,3,1,19,0,0,1186,1186,0,8171.47,391,6696,0.0,303.0,15374.0,0.0,476.47,0.0,1970.04,12927.49,0.0,0.0,0.0,0.0,31058.0,20376.65,10681.35,0.0,0.0,0.0,0.0,0.0,586.0,384.47,201.54,0.0,586.0,0.0,18.16,0.0,75.09,492.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46432.0,1172.0,1.0,1.0,5.0,1,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,1,0.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,6,4,2
20456,2015,United States,14657,1,Northeast,2,Middle Atlantic,5,1.0,10.0,1.0,5,8,2.0,1,0,3,5,6,30,1,2,0,1.0,3.0,21.0,1.0,0.0,3.0,22.0,3.0,1.0,3.0,1.0,5.0,1.0,7.0,1,0,0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,65.0,65.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,1,5.0,3.0,2.0,1.0,0,1.0,1.0,2.0,2,51,0,1,5,5,1,1,0,668,1113,0,28218.65836,773,5402,0.0,0.0,22209.172,0.0,1006.643,8651.995,1975.585,12816.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11840.567,11840.567,0.0,0.0,0.0,0.0,0.0,0.0,1003.43,0.0,45.48,390.91,89.26,579.05,0.0,0.0,0.0,0.0,211.47,211.47,0.0,0.0,86.14299999999999,34049.739,1214.9,0.5,5.0,5.0,1,1.0,2,0.0,0.0,0,5.0,1,1.0,1,0,0,0,1,0,0,5.0,1.0,1.0,1,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,5,5,5
14163,2009,United States,10158,1,Northeast,2,Middle Atlantic,5,0.0,10.0,1.0,7,8,1.0,1,0,3,4,1,20,1,4,1,1.0,3.0,22.0,2.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,6.0,3.0,4,0,0,13.0,3.0,2.0,2.0,1.0,5.0,5.0,3.0,0.0,60.0,70.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0,5.0,3.0,2.0,0.0,0,1.0,1.0,1.0,1,44,0,1,3,1,7,1,0,1139,1139,0,7497.95,1045,4630,0.0,60.0,12027.0,3938.16,565.84,3521.08,1429.23,2572.69,0.0,0.0,0.0,0.0,6150.0,0.0,0.0,6150.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,1113.0,364.44,52.36,325.85,132.26,238.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18177.0,1203.0,1.0,1.0,5.0,1,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,0,5.0,1.0,1.0,1,0.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,2
13477,2009,United States,9422,1,Northeast,1,New England,2,1.0,20.0,1.0,1,6,3.0,3,0,3,6,0,50,1,3,0,1.0,5.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,3,0,1,30.0,3.0,2.0,3.0,1.0,2.0,7.0,2.0,1.0,69.0,59.0,58.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,2,3.0,2.0,3.0,0.0,1,1.0,1.0,1.0,2,44,1,1,4,0,18,0,1,0,1329,650,5639.39,286,8554,0.0,0.0,33093.0,0.0,0.0,0.0,3248.84,29844.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121631.0,0.0,38598.99,83032.32,0.0,0.0,0.0,0.0,1465.0,0.0,0.0,0.0,143.82,1321.18,0.0,0.0,0.0,0.0,1837.0,0.0,583.34,1253.57,877.0,154724.0,3302.0,3.0,1.0,5.0,1,1.0,1,0.0,0.0,1,3.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,0,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1.0,1.0,0.0,1,0,0,0,0,8,3,2
20180,2015,United States,14371,1,Northeast,2,Middle Atlantic,2,1.0,10.0,1.0,4,4,3.0,1,1,3,6,1,30,1,4,0,1.0,3.0,21.0,41.0,1.0,1.0,22.0,41.0,1.0,3.0,5.0,5.0,1.0,10.0,3,1,1,2.0,5.0,3.0,3.0,5.0,8.0,7.0,5.0,1.0,80.0,80.0,60.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,1.0,3,5.0,5.0,2.0,2.0,0,1.0,1.0,1.0,2,69,0,1,2,5,4,1,0,1401,1401,1401,12987.63537,1047,4919,0.0,0.0,64811.622,5300.59,7450.598000000001,16318.524,3718.714,38318.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.13,180.26,253.38,554.96,126.47,1303.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64811.622,2204.13,2.0,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,2,2.0,1,0,0,1,1,1,1,5.0,1.0,0.0,1,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,0,4,2,1
2247,2001,United States,3335,1,Northeast,2,Middle Atlantic,2,1.0,20.0,0.0,1,9,5.0,1,0,2,8,0,4,3,3,0,1.0,4.0,2.0,1.0,1.0,9.0,9.0,4.0,0.0,9.0,4.0,1.0,3.0,4.0,2,1,0,13.0,2.0,2.0,3.0,1.0,2.0,7.0,3.0,0.0,70.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,9.0,4.0,9.0,0.0,3.0,9.0,1,7.0,2.0,3.0,1.0,0,9.0,1.0,9.0,1,30,1,1,3,0,7,0,0,0,1107,3214,26108.0,1251,4242,31.0,0.0,21093.0,0.0,0.0,0.0,4755.0,18682.0,2833.0,0.0,0.0,2833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,0.0,0.0,0.0,177.0,693.0,97.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,23926.0,880.0,3000.0, ,5,1, ,1,0.0,9.0,0,5.0,1,9.0,1,0,0,1,0,1,1,5.0,9.0,1.0,0,9.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0.0,0.0,1,1,0,0,0,6,0,2
10290,2009,United States,6026,1,Northeast,1,New England,5,0.0,10.0,1.0,3,7,2.0,1,0,2,4,0,20,3,1,1,1.0,3.0,1.0,41.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2,1,0,13.0,3.0,2.0,3.0,1.0,6.0,1.0,2.0,0.0,70.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,3.0,5.0,2.0,0,1.0,3.0,2.0,0.0,0,1.0,1.0,1.0,1,30,1,6,3,0,8,0,0,791,1055,0,4311.35,392,6592,0.0,601.0,9990.0,0.0,731.48,0.0,1402.72,7855.8,0.0,0.0,0.0,0.0,61603.0,35792.64,17007.13,8802.73,0.0,0.0,0.0,0.0,840.0,488.29,232.02,120.09,449.0,0.0,32.88,0.0,63.05,353.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71593.0,1289.0,1.0,1.0,5.0,1,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,9,4,1
10413,2009,United States,6158,1,Northeast,1,New England,3,1.0,20.0,0.0,3,6,3.0,1,1,2,5,0,30,1,4,1,1.0,2.0,22.0,1.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,5.0,2.0,3,1,0,13.0,2.0,2.0,2.0,1.0,2.0,1.0,42.0,1.0,65.0,65.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,3.0,2.0,1.0,0,1.0,42.0,2.0,0.0,0,1.0,1.0,1.0,1,51,1,2,3,1,7,0,0,878,1046,504,3048.71,559,6071,0.0,1250.0,16848.0,0.0,1130.31,0.0,1362.48,14355.21,0.0,0.0,0.0,0.0,128125.0,82077.87,32563.48,13483.65,0.0,0.0,0.0,0.0,1857.0,1189.61,471.96,195.43,823.0,0.0,55.21,0.0,66.56,701.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144973.0,2680.0,1.0,1.0,5.0,5,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,10,3,0
11164,2009,United States,6968,1,Northeast,2,Middle Atlantic,5,0.0,10.0,1.0,1,7,3.0,1,0,2,5,0,41,2,3,1,1.0,5.0,23.0,1.0,1.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1,1,0,13.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,70.0,67.0,75.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,0,1.0,42.0,3.0,0.0,0,1.0,1.0,2.0,1,30,1,1,5,1,13,0,0,668,1114,0,7598.35,1021,4783,0.0,366.0,35887.0,0.0,5444.83,0.0,3989.25,26452.92,0.0,0.0,0.0,0.0,37515.0,0.0,21561.67,15953.33,37502.0,37502.0,0.0,0.0,548.0,0.0,314.96,233.04,1116.0,0.0,169.32,0.0,124.06,822.62,0.0,0.0,0.0,0.0,687.0,687.0,0.0,0.0,270.0,110904.0,2351.0,1.0,5.0,5.0,1,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,0.0,1,0.0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,11,5,2
13483,2009,United States,9430,1,Northeast,1,New England,2,1.0,20.0,0.0,1,8,3.0,1,1,3,6,0,50,2,4,1,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,4,0,1,30.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,0.0,80.0,80.0,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,2.0,41.0,2.0,3,1.0,3.0,2.0,0.0,0,1.0,1.0,1.0,2,32,1,1,4,1,23,0,1,467,1400,700,6471.9,463,6410,0.0,1586.0,19455.0,0.0,797.02,0.0,1978.22,16679.76,0.0,0.0,0.0,0.0,162565.0,109820.43,35979.31,16765.26,0.0,0.0,0.0,0.0,2349.0,1586.86,519.89,242.25,1184.0,0.0,48.51,0.0,120.39,1015.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182020.0,3533.0,1.0,1.0,5.0,1,5.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,14,5,2
