DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELHEAT,ZFUELHEA,DNTHEAT,EQUIPM,ZEQUIPM,EQUIPAGE,ZEQUIPAG,HEATOTH,ZHEATOTH,EQUIPAUX,ZEQUIPAU,REVERSE,WARMAIR,STEAMR,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CARRYEL,CARRYKER,CHIMNEY,RANGE,DIFEQUIP,DKEQUIP,ELECAUX,UGASAUX,LPGAUX,FOILAUX,KEROAUX,WOODAUX,SOLARAUX,OTHERAUX,DKAUX,FURNFUEL,RADFUEL,PIPEFUEL,RMHTFUEL,HSFUEL,FPFUEL,NGFPFLUE,ZNGFPFLU,USENGFP,ZUSENGFP,RNGFUEL,DIFFUEL,EQMAMT,ZEQMAMT,ACTSOLAR,THERMAIN,ZTHERMAI,SETBACK,ZSETBACK,AUTOHEAT,ZAUTOHEA,TEMPHOME,TEMPGONE,TEMPNITE,HEATROOM,HEATNOT,ZHEATNOT
6378,  6669,9,3,6,0,1827, 2624,2, 2,0,9, 7,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,95,95,95,0, 0,0
6379, 15366,9,2,3,0, 493, 6251,2, 1,0,9, 3,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,65,65,65,1, 5,0
6380, 19152,9,1,2,0, 646, 5671,2, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,0, 0,0
6381, 18638,9,3,5,0, 938, 4505,5, 5,0,9, 4,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,65,65,0, 0,0
6382, 15545,9,3,7,3,2402, 2589,5, 5,0,9, 3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,67,70,0, 0,0
6383, 15724,9,3,5,0,1306, 3224,2, 2,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,60,65,0, 0,0
6384, 18171,9,4,8,0, 727, 5611,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,76,68,68,0, 0,0
6385, 11717,9,4,8,0, 722, 5678,1, 5,0,9, 3,0, 2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9, 7,99,9,0,9,0,99,99,3,0,9,1,0,0,0,9,0,68,68,65,1, 4,0
6386, 19110,9,3,5,0,1201, 2937,2, 1,0,9, 3,0, 4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,2,1,9,1,0,1,0,1,0,66,66,63,0, 0,0
6387, 10920,9,3,5,0,1107, 3452,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,78,65,68,1, 1,0
6388, 13878,9,1,2,0, 704, 5588,2, 2,0,9, 3,0, 1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,74,72,70,0, 0,0
6389, 20705,9,3,5,4,3715,  304,2, 5,0,9, 4,0, 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,95,95,95,0, 0,0
6390, 19973,9,1,2,0, 809, 5225,4, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
6391, 15978,9,3,7,3,2625, 2139,2, 1,0,9, 7,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,96,96,96,0, 0,0
6392, 24722,1,3,7,3,2684, 2299,2, 1,0,9, 6,0, 4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,99,99,99, 1,99,99,9,0,9,0,99,99,2,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
6393, 10063,9,3,7,3,2547, 2296,2, 1,0,9,12,0, 2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,75,70,70,0, 0,0
6394, 12231,9,4,8,0, 313, 6730,3, 1,0,9, 3,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,72,65,65,0, 0,0
6395, 24432,9,3,7,0,2820, 1570,1, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,95,95,0, 0,0
6396, 22045,9,3,5,0, 841, 4504,2, 5,0,9, 5,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,65,55,55,1, 3,0
6397, 13196,9,3,5,0,1186, 2964,2, 1,0,9, 7,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,65,95,55,1, 1,0
6398, 31803,1,1,2,1, 971, 4776,5, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,75,75,75,0, 0,0
6399, 12691,1,4,9,0, 656, 3343,2, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,70,68,68,0, 0,0
6400, 21022,9,4,9,2,1673, 1903,2, 1,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,95,65,0, 0,0
6401, 17321,9,3,5,0,1076, 3657,2, 1,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,69,64,64,0, 0,0
6402, 23533,9,3,6,0,1811, 2554,3, 1,0,9, 3,0, 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,99,99,99, 9,99, 1,1,0,2,0,99,99,1,0,9,1,0,0,0,9,0,71,68,70,0, 0,0
6403, 22036,9,3,7,3,3374, 1182,2, 5,0,9, 4,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,77,60,70,0, 0,0
6404, 20603,9,4,9,2, 874, 2050,2, 1,0,9, 3,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,95,95,72,1, 1,0
6405,  6922,9,4,8,0,2298, 2949,1, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,70,60,60,0, 0,0
6406, 14867,8,1,2,0,1048, 4540,2, 5,0,9, 4,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,70,70,70,0, 0,0
6407, 19833,9,2,3,0, 914, 6111,1, 1,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,96,96,96,0, 0,0
6408, 21140,9,4,9,0, 561, 3523,5, 5,0,9, 5,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,60,45,1, 2,0
6409, 17237,9,1,2,0, 445, 6285,2, 1,0,9, 3,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,63,63,63,0, 0,0
6410, 13593,9,1,2,0, 868, 5166,2, 3,0,9, 3,0, 1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,99,99,99, 9,21,99,9,0,9,0,99,99,3,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
6411, 12108,9,4,9,2,1178,  852,2, 1,0,9, 3,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,95,95,95,0, 0,0
6412, 10156,9,3,6,0,1132, 4035,2, 5,0,9,10,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,3,1,9,1,0,1,0,2,0,75,60,60,0, 0,0
6413, 13900,9,1,2,1,1039, 4697,4, 3,0,9, 2,0, 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,65,55,65,0, 0,0
6414,  9576,9,1,2,0,1194, 4787,5, 3,0,9, 2,0, 5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,50,50,50,0, 0,0
6415, 18796,9,4,9,2, 117, 7256,2, 4,0,9, 7,0, 2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,70,70,70,1, 1,0
6416, 12114,9,4,8,0,2170, 3158,1, 1,0,9, 3,0, 1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,79,75,72,0, 0,0
6417, 31689,9,4,9,2,1235,  957,5, 1,0,9, 6,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,72,72,1, 3,0
6418,  5600,9,1,1,0, 416, 6071,1, 4,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,68,70,0, 0,0
6419, 17374,9,1,2,1,1030, 4714,2, 3,0,9, 2,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,72,72,0, 0,0
6420, 18467,9,3,7,3,2610, 1951,1, 5,0,9,10,0, 3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,99,99, 4,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,73,95,95,0, 0,0
6421, 12114,9,4,8,0,  64, 8065,2, 1,0,9, 6,0, 5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9, 7,99,9,0,9,0,99,99,3,0,9,0,0,9,0,9,0,70,50,50,0, 0,0
6422, 18325,9,2,3,0, 617, 6574,2, 2,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,72,65,65,0, 0,0
6423, 26430,9,4,8,0, 494, 6026,2, 1,0,9, 3,0, 1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,70,72,0, 0,0
6424, 16396,9,2,3,0, 439, 7550,3, 3,0,9, 3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,68,68,68,0, 0,0
6425, 16482,1,4,9,2, 272, 2184,5, 0,0,2,99,0,99,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99, 9,99,99,9,0,9,0,99,99,9,0,9,9,0,9,0,9,0,99,99,99,9, 0,0
6426, 20603,9,4,9,2, 669,  994,2, 1,0,1,21,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,95,95,95,1, 4,0
6427, 21514,9,3,7,3,3035, 1515,5, 5,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,65,65,0, 0,0
6428, 21976,9,4,9,2, 407, 1695,5, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,55,65,0, 0,0
6429, 19174,9,3,7,3, 836, 5386,2, 1,0,9, 3,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,60,70,0, 0,0
6430, 20508,9,2,3,0, 559, 6097,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,1, 1,0
6431, 24791,9,2,3,0, 860, 6326,5, 1,0,9, 2,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,70,70,70,0, 0,0
6432,  9307,9,3,7,0,2864, 1793,2, 1,0,9, 7,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,72,95,95,0, 0,0
6433,  6720,9,1,1,0, 558, 5726,2, 3,0,9, 3,0, 2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9, 7,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,1, 1,0
6434, 49694,9,3,5,4,2387, 1013,3, 5,0,9, 3,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,72,95,72,0, 0,0
6435, 13063,9,3,7,3,2320, 2803,2, 1,0,9, 6,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,2,0,9,1,0,0,0,9,0,75,60,65,0, 0,0
6436,  9408,9,1,1,0, 523, 5810,2, 3,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
6437, 17593,9,3,5,4,3148,  775,2, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,1,2,1,68,68,68,0, 0,0
6438, 16192,9,1,2,0, 611, 5860,2, 5,0,9, 5,0, 5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9, 7,99,9,0,9,0,99,99,3,0,9,1,0,0,0,9,0,60,60,60,0, 0,0
6439,  9329,1,3,6,0,1228, 3706,2, 5,0,9, 4,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,71,65,65,1, 2,0
6440, 22469,9,3,5,0, 892, 4565,1, 5,0,9, 3,0, 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,65,58,65,1, 1,0
6441, 13714,9,3,6,0,1304, 3699,2, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,68,68,0, 0,0
6442, 11635,9,2,4,0,1097, 5375,5, 1,0,9, 3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,60,68,0, 0,0
6443,  9898,9,3,5,0,1300, 2913,2, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,65,96,95,0, 0,0
6444, 38926,9,3,5,0,1082, 4604,2, 3,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,70,75,0, 0,0
6445, 15033,9,4,8,0,5067,  935,5, 5,0,9, 4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,95,70,0, 0,0
6446, 17000,9,2,3,0, 343, 7409,2, 3,0,9, 6,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,70,70,1, 1,0
6447, 14853,9,4,8,0, 645, 7010,2, 2,0,9, 2,0, 3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,99,99, 2,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
6448, 12787,9,4,8,0,4494, 1061,2, 5,0,9,10,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,50,70,0, 0,0
6449, 16680,1,1,2,1,1053, 4669,2, 1,0,9, 3,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,0, 0,0
6450, 20289,9,1,2,1, 352, 6815,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,1, 1,0
6451,  7828,9,1,2,1,1166, 4608,5, 3,0,9, 2,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,70,70,70,1, 2,0
6452, 19778,9,3,7,3,2406, 2585,2, 5,0,9, 4,0, 3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,2,0,9,1,0,1,0,2,0,78,65,70,0, 0,0
6453, 14165,9,1,1,0, 655, 6014,5, 5,1,9, 2,0, 5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,73,73,73,0, 0,0
6454, 15548,9,1,2,0, 452, 6325,4, 5,0,9, 5,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,60,50,60,0, 0,0
6455,  6384,9,1,2,0,1091, 4674,3, 1,0,9, 2,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,70,70,0, 0,0
6456, 16152,9,4,8,0, 336, 6859,2, 1,0,9, 3,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,72,68,65,0, 0,0
6457, 13533,9,4,9,0, 227, 4471,1, 5,0,9, 5,0, 1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,75,65,75,1, 2,0
6458, 11599,9,4,9,0, 119, 4813,2, 1,0,9, 3,0, 3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,70,65,63,0, 0,0
6459, 34653,9,2,3,0, 671, 6615,2, 1,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,68,68,0, 0,0
6460, 18033,9,4,9,0, 180, 7752,2, 5,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,78,70,70,0, 0,0
6461, 12105,9,3,6,0,1709, 2674,2, 5,0,9, 4,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,68,60,0, 0,0
6462, 16288,9,3,7,0,2310, 1795,2, 1,0,9, 7,0, 1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,96,95,95,0, 0,0
6463, 25534,9,2,3,0, 481, 6850,3, 1,0,9, 3,0, 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,74,74,74,0, 0,0
6464, 12689,9,1,2,0, 892, 5197,2,21,0,9, 3,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,1,9,1,0,0,0,9,0,75,70,70,1, 1,0
6465,  7053,9,3,6,0,1724, 2665,2, 1,0,9,21,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,65,65,50,0, 0,0
6466, 12114,9,4,8,0,1573, 4133,2, 1,0,9, 3,0, 5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,99,99, 1, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,50,68,0, 0,0
6467, 12114,9,4,8,0,1991, 3450,2, 1,0,9, 3,0, 4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,76,76,76,0, 0,0
