DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLNGCOL,DOLELRFG,DOLELFZZ,DOLELCOK,DOLELDWH,DOLELCDR
1011, 16482,9,4,9,2, 675, 2068,2,   0, 997, 220,   0,   0,   0, 150,   0,   0,   0,   0,  70,   0,   0,  0, 769,  0, 0,  0,0,   0, 0,228,191, 96,  0,115
1012, 11754,9,3,6,0,1433, 4268,4,   0, 761, 192,   0,   0,   0, 192,   0,   0,   0, 266,   0,   0,   0,  0, 372,  0, 0,  0,0,  51, 0, 72,  0, 39,  0, 78
1013, 28529,9,3,7,3,1792, 3641,2,   0, 677, 537,   0,   0,   0, 398,   0,   0,   0,   0,  93,   0,   0,  0, 418, 46, 0,  0,0, 158, 0,101,141,  0,  9,  0
1014, 16010,9,4,9,2,1948,  711,5,   0, 412,   0,   0,   0,  23,   0,   0,   0,   0, 161,   0,   0,   0,  0, 189,  0, 0,  0,0,   0, 0, 39,  0, 17, 35,  0
1015, 11140,9,4,8,0, 287, 7981,2,   0, 591,   0,   0, 671,   0,   0,   0, 359,   0,   0,   0,   0, 272,  0, 478,  0, 0, 40,0,   0, 0,113, 69,  0, 50, 57
1016, 12022,9,4,9,0, 383, 6216,2,   0, 831,   0,   0,   0, 310,   0,   0,   0,   0, 219,   0,   0,   0,  0, 266,  0, 0,  0,0,   0, 0, 36,  0, 30,  0, 49
1017, 13999,9,1,2,0, 356, 6520,2,   0,1083,   0, 507,   0,   0,   0, 507,   0,   0, 175,   0,   0,   0,  0, 660,  0, 0,  0,0,   0, 0,248,116, 28,  0,117
1018, 19833,9,2,3,0, 604, 6700,2,   0, 390, 580,   0,   0,   0, 368,   0,   0,   0,   0, 180,   0,   0,  0, 329, 32, 0,  0,0,   0, 0, 61,  0, 45,  0,  0
1019, 12114,9,4,8,0, 164, 7544,2,   0, 215, 429,   0,   0,  12, 396,   0,   0,   0,  77,   0,   0,   0,  0,  95, 33, 0,  0,0,   0, 0, 31,  0,  0,  0,  0
1020, 16773,9,1,2,0, 363, 6494,2,   0, 522, 823,   0,   0,   0, 565,   0,   0,   0,   0, 204,   0,   0,  0, 482, 54, 0,  0,0,   0, 0, 40,  0,  0,  0,101
1021,  7836,9,3,6,0,1635, 3016,3,   0, 272, 306,   0,   0,   0, 138,   0,   0,   0,   0, 115,   0,   0,  0, 219, 53, 0,  0,0,   0, 0, 53,  0,  0,  0,  0
1022, 15142,9,4,8,0,2206, 2101,2,   0, 315, 209,   0,   0,   9, 178,   0,   0,   0,  76,   0,   0,   0,  0, 196, 31, 0,  0,0,   0, 0, 34, 37,  0,  4, 24
1023,  6669,9,3,6,0,1745, 2659,2,   0, 859,   0,   0, 418,   0,   0,   0, 418,   0, 212,   0,   0,   0,  0, 414,  0, 0,  0,0,  78, 0,155, 73, 55,  8, 42
1024, 19833,9,2,3,0, 949, 6202,2,   0, 985, 970,   0,   0,   0, 813,   0,   0,   0,   0, 123,   0,   0,  0, 778, 34, 0,  0,0,   0, 0,207,  0,  0, 24,  0
1025, 16773,9,1,2,0, 603, 6050,3,   0, 497, 907,   0,   0,   0, 734,   0,   0,   0,   0, 144,   0,   0,  0, 416, 29, 0,  0,0,   0, 0, 81, 94, 40,  0,  0
1026, 16482,9,4,9,2, 560, 1213,2,   0, 697, 341,   0,   0,   0, 119,   0,   0,   0,   0, 167,   0,   0,  0, 512, 55, 0,  0,0,   0, 0,185,  0, 51, 56,  0
1027, 16548,9,1,2,1, 396, 7115,2,   0,1491,1027,   0,   0, 118, 660,   0,   0,   0,   0, 305,   0,   0,  0,1151, 62, 0,  0,0,   0, 0,222,113, 40, 79,166
1028, 11411,9,3,5,4,4387,  133,5,   0, 287,  26,   0,   0,   6,   0,   0,   0,   0,   0,  26,   0,   0,  0, 111,  0, 0,  0,0, 111, 0, 59,  0, 14,  0,  0
1029, 16659,9,2,3,0, 505, 7967,2,   0,2097,   0,1586, 208,   0,   0,1586,   0,   0,  39,   0,   0,   0,  0,1557,  0, 0,208,0, 178, 0,323,  0, 49, 18,151
1030,  9874,9,3,6,0,1402, 4291,2,   0, 522, 544,   0,   0,   9, 371,   0,   0,   0,   0, 173,   0,   0,  0, 318,  0, 0,  0,0,  98, 0, 97,  0, 10, 25, 31
1031, 25427,9,2,4,0, 503, 7461,2,   0, 956, 794,   0,   0,   0, 638,   0,   0,   0,   0, 156,   0,   0,  0, 630,  0, 0,  0,0, 119, 0,207, 84, 27,  0,101
1032,  8912,9,4,8,0, 762, 5054,2,   0, 493,   0, 303,   0,  19,   0, 303,   0,   0, 101,   0,   0,   0,  0, 256,  0, 0,  0,0,   0, 0,117, 38, 17,  0, 37
1033, 10434,9,1,1,0, 671, 6011,2,   0, 558,   0, 255,   0,   0,   0, 227,   0,   0,   0,   0,  28,   0,  0, 395,  0, 0,  0,0,   0, 0,163,  0, 22, 14, 95
1034, 17237,9,1,2,0,1072, 4712,3,   0, 622, 550,   0,   0,   0, 388,   0,   0,   0,   0, 129,   0,   0,  0, 463, 33, 0,  0,0,  57, 0,102,  0,  0,  0,  0
1035, 14103,9,3,7,3,3240, 1241,5,   0, 547, 126,   0,   0,  48,   0,   0,   0,   0,   0, 126,   0,   0,  0, 216,  0, 0,  0,0, 181, 0,102,  0, 44,  0,  0
1036,  8400,9,1,1,0, 355, 6913,4,   0,1387,   0, 325,   0,   0,   0, 325,   0,   0, 485,   0,   0,   0,  0, 799,  0, 0,  0,0,   0, 0,103,  0, 76, 18,123
1037, 26445,9,2,3,0, 862, 6326,2,   0,1251,1531,   0,   0,   0,1298,   0,   0,   0,   0, 154,   0,   0,  0, 780, 79, 0,  0,0, 365, 0,106,114,  0, 13,  0
1038, 31964,9,4,9,0, 287, 3978,2,   0,1009,   0,   0,   0, 430,   0,   0,   0,   0, 125,   0,   0,   0,  0, 371,  0, 0,  0,0,   0, 0, 83,  0, 18, 11, 75
1039,  9836,9,1,1,0, 261, 8534,5,   0, 650,   0,   0,   0, 188,   0,   0,   0,   0, 149,   0,   0,   0,  0, 208,  0, 0,  0,0,   0, 0,105,  0, 20,  0,  0
1040, 17593,9,3,5,4,2522,  994,2,   0,1171, 342,   0,   0,   0, 122,   0,   0,   0,   0, 220,   0,   0,  0, 730,  0, 0,  0,0, 254, 0,187, 69, 35, 74, 92
1041, 10826,9,3,6,0,2767, 1438,2,   0,1937, 575,   0,   0,  32, 340,   0,   0,   0,   0, 235,   0,   0,  0,1403,  0, 0,  0,0, 148, 0,354,181, 43, 70,  0
1042,  9130,9,3,7,3,2770, 1848,2,   0, 970, 315,   0,   0,   0, 180,   0,   0,   0,   0, 105,   0,   0,  0, 710, 30, 0,  0,0, 108, 0,152, 76,  0,  0,125
1043, 13789,9,2,4,0, 670, 7659,5,   0, 317, 614,   0,   0,   0, 416,   0,   0,   0,   0, 198,   0,   0,  0, 254,  0, 0,  0,0,   0, 0, 63,  0, 72,  0,  0
1044, 22566,9,3,7,3,2189, 2924,2,   0,2101,   0,   0,   0, 434,   0,   0,   0,   0, 273,   0,   0,   0,  0, 961,  0, 0,  0,0, 292, 0,141,  0, 47, 14,117
1045, 13251,9,4,9,0, 436, 6049,3,   0, 670,   0,   0,   0, 424,   0,   0,   0,   0,  58,   0,   0,   0,  0, 137,  0, 0,  0,0,   6, 0, 45,  0,  9,  0, 40
1046, 23165,9,2,3,0, 477, 6862,2,   0, 699, 857,   0,   0,   0, 622,   0,   0,   0,   0, 160,   0,   0,  0, 577, 75, 0,  0,0,   0, 0,122,  0, 37, 90,  0
1047, 22072,9,4,9,2, 624, 1979,2,   0,1689,  42,   0,   0, 456,   0,   0,   0,   0, 467,   0,   0,   0,  0, 632, 42, 0,  0,0,   0, 0,134,  0,  0, 17,116
1048, 17657,9,4,9,2, 704, 1772,2,   0, 806, 267,   0,   0, 207,   0,   0,   0,   0,   0, 267,   0,   0,  0, 509,  0, 0,  0,0,  28, 0, 62,  0, 28, 61, 75
1049, 16288,9,3,7,0,2756, 1820,2,   0,1575, 380,   0,   0,   0, 156,   0,   0,   0,   0, 182,   0,   0,  0, 981, 42, 0,  0,0, 346, 0,248,167,  0, 85,251
1050, 20342,9,2,4,0, 506, 8442,2,   0, 494, 623,   0,   0,   0, 309,   0,   0,   0,   0, 251,   0,   0,  0, 416, 63, 0,  0,0,  29, 0, 49, 38,  0,  8, 41
1051, 18325,9,2,3,0, 607, 6619,2,   0, 726,   0,   0, 220,   0,   0,   0, 220,   0, 189,   0,   0,   0,  0, 452,  0, 0,  0,0,  28, 0, 57, 35, 20,  7, 60
1052,  5878,9,3,6,0,1671, 3130,4,   0, 510, 178,   0,   0,   0, 141,   0,   0,   0, 199,   0,   0,   0,  0, 184, 37, 0,  0,0,  23, 0,104,  0,  0,  0,  0
1053, 11291,9,2,3,0, 501, 7501,5,   0,  76, 351,   0,   0,   0, 261,   0,   0,   0,   0,  90,   0,   0,  0,  46,  0, 0,  0,0,   0, 0, 30,  0,  7,  0,  0
1054, 12952,9,2,3,0, 923, 6077,2,   0, 652, 502,   0,   0,   0, 369,   0,   0,   0,   0, 105,   0,   0,  0, 474, 28, 0,  0,0,  39, 0,139,  0,  0,  0, 83
1055,  6781,9,2,4,0, 512, 7437,2,   0, 511, 444,   0,   0,   0, 303,   0,   0,   0,   0, 111,   0,   0,  0, 409, 30, 0,  0,0,  36, 0, 66,162,  0,  0,  0
1056, 26445,9,2,3,0, 473, 7386,2,   0, 867, 883,   0,   0,   0, 678,   0,   0,   0,   0, 141,   0,   0,  0, 753, 64, 0,  0,0,  33, 0, 81,126, 43,  0, 86
1057, 18040,9,4,9,0, 461, 3958,5,   0, 729,   0,   0,   0, 206,   0,   0,   0,   0,  88,   0,   0,   0,  0, 349,  0, 0,  0,0,   0, 0, 86, 37, 23,  9, 65
1058, 17791,9,3,6,0, 801, 5080,2,  22,1011,   0,   0,   0, 551,   0,   0,   0,  22, 113,   0,   0,   0,  0, 244,  0, 0,  0,0,  28, 0, 75,  0, 16,  0, 49
1059, 21276,9,3,5,0, 901, 4425,2,   0,1153,   0, 451,   0,  30,   0, 451,   0,   0, 368,   0,   0,   0,  0, 615,  0, 0,  0,0,  53, 0, 87,  0, 57, 12,100
1060, 10516,9,3,6,0,1129, 4315,2,   0, 853,   0, 650,   0,   0,   0, 650,   0,   0, 146,   0,   0,   0,  0, 582,  0, 0,  0,0,  68, 0, 57,237, 32,  0, 38
1061, 43862,9,3,7,0,1625, 3919,5,   0, 901,   0,   0,   0, 131,   0,   0,   0,   0, 123,   0,   0,   0,  0, 351,  0, 0,  0,0, 174, 0,122,  0, 18, 11, 96
1062,  6961,9,4,9,2, 267, 6277,2,   0,1185,   0,   0,   0,   0,   0,   0,   0,   0, 386,   0,   0,   0,  0, 714,  0, 0,  0,0,   0, 0, 85, 97, 94,  0,112
1063, 34653,9,2,3,0, 718, 6525,2,   0,1295,1469,   0,   0,   0, 987,   0,   0,   0,   0, 392,   0,   0,  0,1105, 90, 0,  0,0,  60, 0,130,  0,  0,  0,126
1064, 21894,9,3,5,0,1480, 3133,2, 466,1087,   0,   0,   0,   0,   0,   0,   0, 466, 414,   0,   0,   0,  0, 514,  0, 0,  0,0,  70, 0, 89, 41, 77,  0,  0
1065, 13222,9,2,3,0, 377, 7254,1,   0, 622, 650,   0,   0,   0, 650,   0,   0,   0, 257,   0,   0,   0,  0, 308,  0, 0,  0,0,   0, 0, 57,  0, 24,  0, 73
1066, 26834,9,1,2,0, 335, 6724,2,   0,1308,1255,   0,   0,   0,1020,   0,   0,   0,   0, 235,   0,   0,  0,1002,  0, 0,  0,0, 108, 0,198, 38, 78,107,132
1067, 11622,9,3,6,0,1167, 4123,2,  30,1057,   0,   0,   0, 249,   0,   0,   0,  30, 230,   0,   0,   0,  0, 386,  0, 0,  0,0,  67, 0,125,  0, 46,  0, 71
1068, 19833,9,2,3,0, 439, 7733,2,   0, 501, 812,   0,   0,   0, 594,   0,   0,   0,   0, 149,   0,   0,  0, 376, 69, 0,  0,0,  66, 0, 59, 52,  0,  0,  0
1069, 17926,9,2,3,0, 635, 5922,2,   0, 535, 674,   0,   0,  34, 472,   0,   0,   0,   0, 143,   0,   0,  0, 392, 59, 0,  0,0,  47, 0, 62,  0,  0,  0,  0
1070, 11096,9,3,7,0,2317, 2776,2,   0,2197,1587,   0,   0,  59, 969,   0,   0,   0,   0, 345,   0,   0,  0,1256,273, 0,  0,0, 521, 0,361,208,  0,  0,  0
1071, 15297,9,1,2,0, 904, 5182,5,   0, 133, 404,   0,   0,   0, 293,   0,   0,   0,   0, 111,   0,   0,  0,  78,  0, 0,  0,0,  18, 0, 37,  0, 11,  0,  0
1072,  6384,9,1,2,0,1032, 4789,3,   0, 452, 968,   0,   0,   0, 721,   0,   0,   0,   0, 195,   0,   0,  0, 308, 52, 0,  0,0,   0, 0,144,  0,  0,  0,  0
1073, 23359,9,3,7,0,1700, 3829,2,   0, 676, 531,   0,   0,   0, 382,   0,   0,   0,   0, 149,   0,   0,  0, 429,  0, 0,  0,0, 123, 0,124,108, 18, 45, 40
1074, 10872,9,3,5,0,1789, 2284,4,   0, 973,   0,   0,   0, 132,   0,   0,   0,   0, 220,   0,   0,   0,  0, 371,  0, 0,  0,0, 146, 0,104, 80, 26,  0,  0
1075, 52122,9,3,7,0,1722, 3639,2,   0, 962, 500,   0,   0,   0, 500,   0,   0,   0, 206,   0,   0,   0,  0, 512,  0, 0,  0,0, 193, 0, 51, 51, 42,  9, 64
1076, 17321,9,3,5,0, 901, 3753,2,   0, 741, 533,   0,   0,   0, 354,   0,   0,   0,   0, 142,   0,   0,  0, 412, 37, 0,  0,0,  62, 0,267,  0,  0,  0,  0
1077, 12684,9,1,2,0, 883, 5118,5,   0,1123,   0,   0,   0, 260,   0,   0,   0,   0, 370,   0,   0,   0,  0, 342,  0, 0,  0,0,  34, 0,117,  0, 56,  0,  0
1078, 13353,9,4,8,0, 328, 7775,2,   0, 318, 447,   0,   0,   0, 447,   0,   0,   0,  53,   0,   0,   0,  0, 208,  0, 0,  0,0,  18, 0, 39, 16,  8,  5, 36
1079, 34282,9,3,7,0,1952, 3179,2,   0, 882, 832,   0,   0, 344,   0,   0,   0,   0,   0, 649,   0,   0,  0, 314,183, 0,  0,0, 149, 0, 75,  0,  0,  0, 74
1080, 24424,9,4,9,2,1339,  860,5,   0,   0, 151,   0,   0,   0,   0,   0,   0,   0,   0, 112,   0,   0,  0,   0, 39, 0,  0,0,   0, 0,  0,  0,  0,  0,  0
1081, 15419,9,3,5,4,2110, 1111,2,   0,1618,   0, 198,   0,   0,   0, 198,   0,   0, 259,   0,   0,   0,  0, 936,  0, 0,  0,0, 285, 0,138,214, 45,  0,110
1082, 12782,9,3,7,3,2788, 1503,2,   0,1009, 366,   0,   0,   0, 147,   0,   0,   0,   0, 147,   0,   0,  0, 701, 72, 0,  0,0, 197, 0,111,127, 38, 12,  0
1083,  9987,9,3,5,0,1279, 3629,5,   0, 590,   0,   0,   0, 153,   0,   0,   0,   0, 110,   0,   0,   0,  0, 156,  0, 0,  0,0,  67, 0,104,  0,  0, 10,  0
1084, 17629,9,3,7,3,3028, 1333,2,   0,2609, 590,   0,   0, 410,   0,   0,   0,   0,   0, 154,   0,   0,  0,1168,436, 0,  0,0, 743, 0,288, 87, 37, 16,110
1085, 17237,9,1,2,0,1079, 4698,3,   0,2420, 125,   0,   0, 655,   0,   0,   0,   0, 381,   0,   0,   0,  0, 833,125, 0,  0,0, 206, 0,345,  0,  0, 15,  0
1086, 13533,9,4,9,0, 305, 3828,1,   0,1065,   0,   0,   0, 424,   0,   0,   0,   0, 202,   0,   0,   0,  0, 381,  0, 0,  0,0,   0, 0, 58, 21, 20,  9, 62
1087, 25564,9,4,8,0, 537, 5856,2,   0,1055,   0,   0,   0, 346,   0,   0,   0,   0, 241,   0,   0,   0,  0, 383,  0, 0,  0,0,  21, 0, 64, 49, 25,  0, 43
1088, 15978,9,3,7,3,2645, 2100,2,   0,1468, 747,   0,   0,   0, 480,   0,   0,   0,   0, 214,   0,   0,  0,1040, 53, 0,  0,0, 180, 0,248,  0, 73,117,180
1089, 10995,9,1,1,0, 624, 6104,2,   0, 940,   0, 370, 150,   0,   0, 370,   0,   0, 316,   0,   0,   0,  0, 391,  0, 0,150,0, 106, 0,127,  0,  0,  0,  0
1090, 16564,9,3,5,4,1972, 1159,2,   0,1203,   0,   0,   0, 158,   0,   0,   0,   0, 363,   0,   0,   0,  0, 463,  0, 0,  0,0, 108, 0,111,  0, 78,  0,  0
1091, 15259,9,4,8,0,1571, 3762,1,   0, 339,   0,   0, 279,   0,   0,   0,   0,   0,   0,   0,   0,   0,  0, 243,  0, 0,279,0,   0, 0, 96,  0,  0,  0,  0
1092, 15795,9,1,1,0, 500, 5867,2,   0,1371,   0,   0,   0, 728,   0,   0,   0,   0, 188,   0,   0,   0,  0, 310,  0, 0,  0,0,   0, 0,145,  0, 63,  0,  0
1093, 19720,9,3,5,4,2595,  940,2,   0,1741,   0,   0,   0, 145,   0,   0,   0,   0, 255,   0,   0,   0,  0, 766,  0, 0,  0,0, 320, 0,255, 91, 28,  9, 59
1094, 20342,9,2,4,0, 553, 8309,4,   0, 573, 519,   0,   0,   0, 519,   0,   0,   0, 129,   0,   0,   0,  0, 283,  0, 0,  0,0,  23, 0,138,  0, 20,  0, 62
1095, 17237,9,1,2,0, 388, 6531,2,   0, 743, 748,   0,   0,  22, 468,   0,   0,   0,   0, 194,   0,   0,  0, 528, 86, 0,  0,0,  72, 0,121,  0, 28,  9,  0
1096, 21987,9,4,9,2,1662, 1915,2,   0,1420,   0,   0,   0, 447,   0,   0,   0,   0, 116,   0,   0,   0,  0, 520,  0, 0,  0,0, 135, 0,202, 39, 20, 71,  0
1097, 12372,9,3,5,0,1800, 2818,4,   0, 389, 340,   0,   0,   0, 184,   0,   0,   0,   0, 122,   0,   0,  0, 326, 34, 0,  0,0,   0, 0, 63,  0,  0,  0,  0
1098, 16010,9,1,2,1,1146, 4627,4,   0, 895,1804,   0,   0,   0,1378,   0,   0,   0,   0, 338,   0,   0,  0, 546, 88, 0,  0,0,  60, 0,289,  0,  0,  0, 88
1099, 23800,9,2,3,0, 544, 6840,5,   0, 177, 438,   0,   0,   0, 260,   0,   0,   0,   0, 142,   0,   0,  0, 126, 36, 0,  0,0,   0, 0, 51,  0, 29,  0,  0
1100, 21556,9,4,9,0,  59, 5270,1,   0, 988,   0,   0,   0, 312,   0,   0,   0,   0, 207,   0,   0,   0,  0, 409,  0, 0,  0,0,  13, 0, 47,  0, 29,  7, 59
1101, 17912,9,1,1,0, 645, 6050,2,   0,3418,   0,   0,   0,1317,   0,   0,   0,   0, 673,   0,   0,   0,  0,1323,  0, 0,  0,0,  30, 0, 75,  0, 86,109,250
1102,  9307,9,3,7,0,1756, 3713,2,   0,1077, 631,   0,   0,   0, 458,   0,   0,   0,   0, 173,   0,   0,  0, 826,  0, 0,  0,0,  84, 0,167,  0,123,  0,135
1103, 31133,9,3,6,0,1089, 4407,2,   0, 644,   0,   0,   0, 384,   0,   0,   0,   0,  49,   0,   0,   0,  0, 135,  0, 0,  0,0,  25, 0, 51,  0, 12,  0, 34
1104, 21245,9,1,2,0, 848, 5250,3,   0,1421,   0,1033,   0,  38,   0,1033,   0,   0, 479,   0,   0,   0,  0, 710,  0, 0,  0,0,  51, 0,143,  0, 82,  0,127
1105, 12952,9,2,3,0, 888, 6218,2,   0, 701, 511,   0,   0,   0, 345,   0,   0,   0,   0, 112,   0,   0,  0, 425, 54, 0,  0,0, 127, 0,149, 97,  0, 11,  0
1106,  8796,9,3,5,4,2690, 1025,2,   0, 785, 351,   0,   0,   0,  94,   0,   0,   0,   0, 199,   0,   0,  0, 531, 58, 0,  0,0, 115, 0,139, 54,  0,  0,  0
1107, 12458,9,2,4,0, 551, 8528,2,   0, 216,   0,   0, 610,   0,   0,   0, 483,   0,   0,   0,   0,  94,  0, 132,  0, 0, 33,0,   0, 0, 84,  0,  0,  0,  0
1108, 23344,9,3,6,0,1925, 2583,2,   0,1064,   0,   0, 229,   0,   0,   0, 177,   0, 303,   0,   0,   0,  0, 498,  0, 0, 52,0, 166, 0, 97,100,  0,  0, 99
1109, 17889,9,1,2,0, 343, 6568,2,   0, 582, 808,   0,   0,   0, 571,   0,   0,   0,   0, 139,   0,   0,  0, 375, 98, 0,  0,0,  53, 0,154,  0,  0, 12,  0
1110, 27471,9,4,9,2, 253, 2262,2,   0, 812, 375,   0,   0,   0, 167,   0,   0,   0,   0, 162,   0,   0,  0, 746, 46, 0,  0,0,   0, 0, 66,  0,  0, 15,128
1111, 18372,9,4,9,0,  91, 5124,2,   0,1015, 353,2090,   0,   0, 353,2090,   0,   0, 229,   0,   0,   0,  0, 655,  0, 0,  0,0,   0, 0,131, 60, 40, 61, 60
1112, 20705,9,3,5,4,2432,  998,3,   0, 780,   0,   0,   0,  63,   0,   0,   0,   0, 171,   0,   0,   0,  0, 294,  0, 0,  0,0, 176, 0, 76,  0, 16,  7, 61
1113, 20539,9,2,3,0, 565, 6803,2,   0, 618,   0, 246, 104,   0,   0, 246,   0,   0, 203,   0,   0,   0,  0, 334,  0, 0,104,0,   0, 0, 81, 71,  0,  0, 43
1114, 19833,9,2,3,0, 445, 7523,3,   0, 715, 861,   0,   0,   0, 564,   0,   0,   0,   0, 297,   0,   0,  0, 602,  0, 0,  0,0,  21, 0, 92,  0, 26, 49,145
1115, 16816,9,2,4,0, 615, 8138,2,   0, 447, 433,   0,   0,   0, 301,   0,   0,   0,   0, 132,   0,   0,  0, 367,  0, 0,  0,0,  19, 0, 61,  0, 15, 66, 66
1116, 19972,9,3,7,3,2707, 1975,2,   0,1549, 170,   0,   0, 115, 170,   0,   0,   0, 307,   0,   0,   0,  0, 666,  0, 0,  0,0, 292, 0,169,  0, 82,  0,119
1117, 11333,9,2,3,0, 580, 6757,2,   0,1248, 990,   0,   0,   0, 990,   0,   0,   0, 408,   0,   0,   0,  0, 747,  0, 0,  0,0,   0, 0, 93, 51, 70,  0,162
1118, 10562,9,3,7,0,1743, 3749,2,   0, 770,   0,   0, 519,   0,   0,   0, 230,   0,   0,   0,   0, 220,  0, 527,  0, 0, 69,0, 160, 0, 83,  0,  0,  0, 86
1119, 17629,9,3,7,3,3155, 1278,2,   0, 401, 351,   0,   0,   0, 169,   0,   0,   0,   0, 142,   0,   0,  0, 253, 40, 0,  0,0,   0, 0,148,  0,  0,  0,  0
1120, 11901,9,1,2,0, 818, 5287,2,   0, 786,   0, 942,   0,   0,   0, 798,   0,   0,   0,   0, 144,   0,  0, 608,  0, 0,  0,0,  91, 0, 87, 89, 29,  0, 64
1121, 11729,9,3,5,4,2674,  913,2,   0,1310, 510,   0,   0,   0, 266,   0,   0,   0,   0, 142,   0,   0,  0, 913,102, 0,  0,0,   0, 0,397,126,  0, 12,  0
1122, 13411,9,4,8,0,  72, 8022,4,   0, 801,  45,   0,   0, 428,   0,   0,   0,   0, 160,   0,   0,   0,  0, 159, 45, 0,  0,0,   4, 0, 50,  0,  0,  0,  0
1123, 17033,9,4,9,2,1418, 2328,2,   0, 691, 205,   0,   0,   0, 110,   0,   0,   0,   0,  75,   0,   0,  0, 476, 20, 0,  0,0, 150, 0, 65, 54, 32,  9, 64
1124,  8090,9,2,3,0, 709, 6107,5,   0, 162, 168,   0, 263,   0,   0,   0, 263,   0,   0, 134,   0,   0,  0, 109, 34, 0,  0,0,   0, 0, 53,  0,  0,  0,  0
1125, 18279,9,3,7,3,1145, 5841,2,   0, 537, 565,   0,   0,   0, 431,   0,   0,   0,   0, 109,   0,   0,  0, 311, 25, 0,  0,0,  73, 0,153, 73,  0,  9, 60
1126,  8400,9,1,1,0, 257, 8042,1, 383, 924,   0,   0,   0,   0,   0,   0,   0, 383, 231,   0,   0,   0,  0, 630,  0, 0,  0,0,   0, 0, 63,144, 22,  0, 82
1127, 11622,9,3,6,0,2327, 1931,2,   0,1342,   0,   0,   0, 183,   0,   0,   0,   0, 184,   0,   0,   0,  0, 466,  0, 0,  0,0, 240, 0,269,  0, 20,  0, 60
1128, 12688,9,1,2,1,1029, 4716,2,   0,1451,   0, 550,   0,   0,   0, 550,   0,   0, 406,   0,   0,   0,  0, 876,  0, 0,  0,0,  52, 0,117,  0, 38, 12,138
1129, 16474,9,4,9,2,1331, 2462,5,   0, 388, 229,   0,   0,  60,   0,   0,   0,   0,   0, 229,   0,   0,  0, 271,  0, 0,  0,0,   0, 0, 57,  0, 46,  0,  0
1130, 22228,9,1,2,0, 674, 5701,2, 160, 475,   0,   0, 991,   0,   0,   0, 774, 160,   0,   0,   0, 217,  0, 377,  0, 0,  0,0,  46, 0, 52, 51, 16,  0, 67
1131, 35673,9,3,7,0,1845, 3346,2,   0, 757, 471,   0,   0,   0, 471,   0,   0,   0, 115,   0,   0,   0,  0, 333,  0, 0,  0,0, 191, 0,118,  0, 17, 59, 73
1132,  6720,9,1,1,0, 289, 7608,2,   0,1081,   0,1000,   0,   0,   0,1000,   0,   0, 371,   0,   0,   0,  0, 581,  0, 0,  0,0,   0, 0,129,  0, 99,  0,  0
1133, 11832,9,1,1,0, 682, 5996,5,   0, 643,   0,   0,   0, 147,   0,   0,   0,   0, 187,   0,   0,   0,  0, 218,  0, 0,  0,0,  24, 0, 67,  0, 46,  0,  0
1134, 24311,9,2,3,0, 669, 6550,5,   0, 423,   0,   0,   0, 238,   0,   0,   0,   0,  64,   0,   0,   0,  0,  58,  0, 0,  0,0,  15, 0, 48,  0,  8,  5,  0
1135, 13398,9,4,8,0,4651, 1026,2,   0, 986, 289,   0,   0,   0, 197,   0,   0,   0,   0,  92,   0,   0,  0, 297,  0, 0,  0,0, 506, 0,183,  0, 25,  0,  0
1136, 16447,9,1,2,1, 940, 4891,1,   0,1230,   0, 280,   0,   0,   0, 280,   0,   0, 463,   0,   0,   0,  0, 648,  0, 0,  0,0,   0, 0,119, 90, 51,  0,  0
1137, 20385,9,3,5,0,1280, 3627,2,   0,1695,   0,   0,   0, 720,   0,   0,   0,   0, 367,   0,   0,   0,  0, 384,  0, 0,  0,0,  91, 0,133,  0, 41,  0,  0
1138, 31188,9,2,3,0, 658, 6640,2,   0, 545,1142,   0,   0,   0, 880,   0,   0,   0,   0, 236,   0,   0,  0, 380, 26, 0,  0,0,  56, 0,109,  0, 38,  0,  0
1139, 23506,9,3,7,3,2804, 1574,2,   0,2335,   0,   0,   0, 369,   0,   0,   0,   0, 360,   0,   0,   0,  0, 908,  0, 0,  0,0, 545, 0,153,118, 40, 12,106
1140,  7379,9,1,1,0, 769, 5599,2,   0, 619,1467,   0,   0,   0,1070,   0,   0,   0,   0, 312,   0,   0,  0, 464, 85, 0,  0,0,  33, 0,122,  0,  0,  0, 89
1141, 13591,9,1,2,0, 632, 5729,2,   0, 803,   0,   0,   0,  54,   0,   0,   0,   0, 197,   0,   0,   0,  0, 355,  0, 0,  0,0,  78, 0,119,  0, 28,  8,  0
1142, 20342,9,2,4,0,1091, 5380,5,   0, 289, 297,   0,   0,   0, 155,   0,   0,   0,   0, 142,   0,   0,  0, 200,  0, 0,  0,0,  46, 0, 43,  0, 22,  0,  0
1143, 12865,9,3,6,0,1555, 3228,2,   0, 685,   0,   0, 373,  22,   0,   0, 373,   0,  92,   0,   0,   0,  0, 377,  0, 0,  0,0, 102, 0, 92,111, 33,  0, 72
