DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,SIGNFORM,KFUELOT,FARM,TENANT,BUSINESS,OTHERUSE,BILLUG,BLPUSE,BILLFOIL,BILLKER,BILLEL,BILLUGP,BILLLPGP,BILLFOLP,BILLKERP,BILLELP
1235, 26430,9,4,8,0, 532, 5878,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1236, 12356,9,1,2,1, 796, 4969,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1237, 26836,9,1,2,1, 345, 6842,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1238, 31141,9,3,5,0,1040, 4083,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1239, 15256,9,2,4,0, 794, 6806,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1240, 20548,9,3,7,0,1915, 3049,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1241,  8118,9,4,8,0,5415,  859,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1242, 11622,9,3,6,0,1220, 4431,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1243, 19833,9,2,3,0, 419, 7062,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1244, 28108,1,2,3,0, 900, 6170,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1245, 23506,9,3,7,3,2838, 1565,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1246, 19411,9,3,5,4,3567,  328,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1247, 13225,9,1,2,1, 521, 6753,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1248, 17454,9,2,4,0, 724, 8243,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1249, 12114,9,4,8,0, 197, 7684,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1250, 79333,9,2,3,0, 825, 5799,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1251, 16406,9,2,3,0, 973, 5976,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1252,  6695,9,4,8,0,3485, 1518,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1253, 11887,9,3,5,4,5893,   37,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1254, 14064,9,2,4,0,1147, 4978,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1255, 23439,9,2,4,0,1483, 4862,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1256, 26560,9,2,3,0, 859, 5716,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1257,  8094,9,1,1,0, 683, 5690,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1258, 27881,9,2,3,0, 903, 5919,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1259,  8064,9,1,1,0, 273, 7824,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1260, 19833,9,2,3,0, 422, 6465,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1261, 13342,9,1,1,0, 733, 5822,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1262,  6720,9,1,1,0, 318, 7214,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1263, 24791,1,2,3,0, 843, 6279,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1264, 31803,9,1,2,1,1034, 4737,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1265, 13789,9,2,4,0,1214, 5746,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1266, 23148,9,1,1,0, 369, 6728,2,1,1,0,0,1,0,0,1,0,0,1,9,5,9,9,3
1267, 15145,9,1,1,0, 629, 6181,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1268, 24432,9,3,7,0,2775, 1581,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1269, 11220,9,2,4,0, 605, 7182,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1270, 16818,9,4,9,2, 114, 5870,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1271, 32964,9,4,9,2,1533, 2820,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1272, 13789,9,2,4,0,1260, 5296,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1273, 16818,9,4,9,2,  42, 6166,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1274, 29148,9,2,3,0, 370, 6707,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1275, 16619,9,4,9,2,1231,  960,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1276, 16709,9,4,8,0, 123, 8000,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1277, 26445,9,2,3,0, 733, 6505,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1278, 11200,9,2,4,0, 784, 5764,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1279, 19833,9,2,3,0, 383, 6593,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1280, 52472,9,3,5,0,1860, 2895,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1281,  8006,9,1,2,1, 922, 4846,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1282,  9684,9,3,6,0,1195, 3842,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1283, 17321,9,3,5,0,1242, 3666,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1284, 11599,9,4,9,0, 119, 4813,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1285, 15256,9,2,4,0, 533, 8367,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1286, 13077,9,2,4,0,1125, 5348,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1287, 10897,9,2,4,0,1239, 5239,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1288, 11864,9,4,9,2, 270, 2193,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1289,  9307,9,3,7,0,1733, 3778,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1290, 34065,9,4,9,2, 520, 2210,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1291, 11337,9,3,6,0,1715, 2672,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1292, 19795,9,3,5,0, 839, 5094,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1293, 12114,9,4,8,0,2213, 3088,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1294, 15982,9,4,9,0, 141, 4662,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1295,  6918,9,3,6,0,2111, 2504,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1296, 29242,9,3,7,0,2751, 1588,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1297, 12105,9,3,6,0,2515, 1591,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1298, 13571,9,1,2,0,1052, 4751,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1299, 13077,9,2,4,0,1104, 5368,2,1,1,0,1,0,0,0,0,0,0,1,9,9,9,9,1
1300, 13714,9,3,6,0,1346, 4335,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1301, 17047,9,4,9,0, 245, 4324,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1302,  8637,9,3,6,0,1417, 3344,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1303, 10890,9,2,4,0, 630, 8095,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1304, 23687,9,3,5,4,2904,  832,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1305, 23267,9,4,9,2,1411, 1017,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1306, 10080,9,1,1,0, 265, 7935,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1307, 15256,9,2,4,0, 883, 6142,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1308,  8718,9,2,4,0, 488, 7501,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1309, 16816,9,2,4,0, 514, 8791,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1310, 16677,9,4,9,2,1978,  824,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1311,  7067,9,1,1,0, 649, 6037,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1312,  9872,9,1,1,0, 238, 8300,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1313, 16288,9,3,7,0,2888, 1787,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1314, 11235,9,3,6,0,2591, 1545,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1315, 12114,9,4,8,0, 382, 6651,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1316, 24791,9,2,3,0, 473, 8068,2,1,1,1,0,0,0,0,0,0,0,1,9,9,9,9,8
1317, 17142,9,3,6,0,1024, 4582,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1318, 23139,9,2,3,0, 460, 7633,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1319, 11359,9,1,1,0, 796, 5608,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1320,  7103,9,4,9,0, 119, 4815,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1321, 13591,9,1,2,0, 503, 6283,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1322,  8208,9,1,2,0,1076, 4478,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1323, 18950,9,3,5,4,4109,  270,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1324, 16482,9,4,9,2,1275, 2773,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1325, 19569,9,3,5,0,1340, 3546,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1326, 10872,9,3,5,0,1723, 2407,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1327,  7053,9,3,6,0,1693, 2788,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1328, 16102,9,1,2,0, 308, 6696,2,1,1,1,0,0,0,1,0,0,0,1,8,9,9,9,8
1329, 22407,9,2,3,0, 514, 6201,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1330, 22294,9,3,5,0,1306, 4016,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1331, 18593,9,2,3,0, 641, 6614,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1332,  6699,9,4,8,0, 868, 5751,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1333, 21860,9,2,3,0,1111, 5343,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1334, 31142,9,4,9,2,1082,  929,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1335, 22059,9,1,2,1,1059, 4658,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1336, 11491,9,1,2,0,1199, 4782,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1337, 10716,9,1,2,1, 469, 6906,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1338, 19411,9,3,5,4,3676,  178,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1339, 14103,9,3,7,3,2865, 1405,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1340, 26727,9,3,5,0,1559, 3078,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1341, 12568,9,3,7,0,1602, 3945,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1342, 15256,9,2,4,0, 579, 7252,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1343, 11120,1,1,2,1, 986, 4801,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1344, 19719,9,1,2,0, 997, 4858,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1345, 10484,9,4,8,0, 651, 6175,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1346, 19092,9,3,5,0,1591, 2894,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1347,  8433,9,3,5,0,1589, 2989,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1348, 19833,9,2,3,0, 427, 6505,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1349,  9233,9,4,9,2,1092, 1089,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1350, 14499,9,4,9,0, 290, 4138,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1351, 12105,9,3,6,0,1107, 4365,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1352, 16454,9,3,7,3,2667, 2316,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1353, 11140,9,4,8,0, 634, 7077,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1354, 16816,9,2,4,0, 422, 7681,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1355, 11491,9,1,2,0,1002, 4969,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1356, 17926,9,2,3,0, 713, 6534,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1357, 17621,9,3,5,4,3387,  397,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1358,  7467,9,1,1,0, 479, 5917,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1359,  9874,9,3,6,0,1239, 4416,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1360, 12808,9,1,1,0, 727, 5844,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1361,  7828,9,1,2,1,1007, 4762,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1362, 15062,9,4,9,2,1351, 2431,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1363, 17321,9,3,5,0, 800, 5185,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1364, 11769,9,2,4,0, 793, 5745,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1365,  7919,9,4,8,0, 233, 7500,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1366,  6857,9,3,6,0,1695, 2777,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1367, 11717,9,4,8,0, 654, 6950,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1368, 21304,9,3,7,3,2636, 1751,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1369, 13353,9,4,8,0, 234, 7499,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1370, 20300,9,4,9,0, 287, 4156,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1371, 24504,9,2,3,0, 754, 5968,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1372,  6699,9,4,8,0, 771, 5942,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1373, 14495,9,1,2,0, 270, 6838,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1374, 12114,9,4,8,0, 738, 6434,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1375, 31457,9,3,5,0,1172, 3285,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1376, 12114,9,4,8,0,3086, 1609,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1377, 12765,9,3,7,3,2515, 2473,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1378, 10012,9,1,1,0, 656, 6069,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1379, 15044,9,3,7,3,2834, 1566,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1380,  9226,9,1,1,0, 304, 7913,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1381, 18320,9,3,6,0,1695, 2778,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1382, 20774,9,4,9,2,1144, 1041,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1383, 37874,9,3,5,4,4139,  215,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1384, 24845,9,3,7,0,1813, 3554,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1385,  7893,9,4,9,0, 385, 6907,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1386, 21860,9,2,3,0, 408, 7929,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1387, 10891,9,4,9,2,2056,  674,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1388, 13754,1,4,9,0, 660, 6042,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1389, 22884,9,2,4,0,1010, 5190,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1390, 15529,9,3,5,4,3479,  341,4,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1391, 11140,9,4,8,0, 625, 7471,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1392, 20385,9,3,5,0,1091, 3618,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1393, 22854,9,3,7,0,1791, 3227,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1394, 24684,9,3,5,4,4219,  187,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1395, 24462,9,4,8,0, 776, 5560,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1396, 22884,9,2,4,0, 866, 6273,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1397,  6720,9,1,1,0, 264, 7950,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1398, 16308,9,4,8,0, 485, 6155,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1399, 15639,9,3,5,0,1421, 2955,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1400, 18285,9,4,9,0, 443, 4033,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1401, 22086,9,3,5,4,3345,  412,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1402, 12728,9,3,5,0, 966, 3707,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1403, 12544,9,4,9,2, 694, 1834,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1404,  6918,9,3,6,0, 943, 4748,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1405, 17516,9,3,5,0,1456, 3145,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1406, 18680,9,3,6,0,1094, 4168,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1407, 10909,9,3,5,0,1798, 2268,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1408, 19240,9,4,9,2,  65, 6072,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1409, 19972,9,3,7,3,2697, 1800,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1410, 31920,9,1,2,1, 466, 6913,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1411, 13714,9,3,6,0,1360, 4324,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1412, 26302,8,1,2,1, 930, 4910,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1413,  7077,9,3,6,0,2588, 1547,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1414, 21860,9,2,3,0, 615, 6674,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1415, 21076,9,2,3,0, 944, 6094,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1416, 13055,9,3,7,3,1750, 3945,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1417, 21245,9,1,2,0, 919, 5162,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1418, 19833,9,2,3,0, 570, 6780,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1419,  6857,9,3,6,0,1685, 2818,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1420, 10746,9,3,7,3,3320, 1725,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1421, 15321,9,1,2,1, 997, 4779,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1422, 21018,9,3,5,0,1387, 3502,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1423, 20774,9,4,9,2,1026, 1150,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1424, 26445,9,2,3,0, 904, 6265,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1425, 13009,9,4,8,0,1641, 3593,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1426,  8075,9,1,1,0, 694, 5854,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1427, 17370,9,2,4,0,1483, 4861,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1428,  6857,9,3,6,0,1735, 2620,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1429, 17949,9,3,6,0,1600, 3154,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1430, 19071,9,2,4,0,1149, 5325,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1431, 15351,9,1,2,0, 684, 5408,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1432, 10890,9,2,4,0,1119, 5354,2,1,1,0,0,1,0,0,1,0,0,0,9,2,9,9,9
1433, 19644,9,2,3,0, 729, 6504,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1434, 21976,9,4,9,2, 407, 1695,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1435, 10484,9,4,8,0, 724, 6034,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1436, 22072,9,4,9,2, 706, 1767,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1437, 24791,9,2,3,0, 552, 7820,2,1,1,1,0,0,0,0,0,0,0,1,9,9,9,9,8
1438, 18856,9,4,9,2, 317, 2001,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1439, 23505,9,3,7,3,2885, 1396,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1440, 24228,9,4,8,0, 209, 7624,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1441, 14364,9,1,2,0, 436, 6323,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1442, 12105,9,3,6,0,1666, 2894,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1443, 16755,9,3,5,4,2450,  991,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1444, 20236,9,2,3,0, 782, 6083,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1445, 28539,9,3,5,0,1643, 2557,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1446, 15978,9,3,7,3,2619, 2151,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1447, 16482,9,4,9,2,1147, 1621,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1448, 11396,9,4,9,2,1198,  991,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1449, 28333,9,2,3,0, 780, 6438,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1450, 17355,9,1,2,0, 856, 5240,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1451, 10544,9,3,5,4,3674,  389,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1452, 14493,9,4,9,0, 357, 4253,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1453, 16818,9,4,9,2,  55, 6111,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1454, 15759,9,2,4,0,1104, 5481,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1455, 14156,9,2,3,0, 814, 6390,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1456, 19833,9,2,3,0, 892, 5337,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1457, 72469,9,3,5,4,3571,  332,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1458, 19833,9,2,3,0, 305, 6936,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1459, 15095,9,1,2,0, 394, 6508,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1460, 17321,9,3,5,0,1333, 3574,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1461, 16677,9,4,9,2,1951,  839,3,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1462, 13251,9,4,9,0, 440, 6035,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1463, 22215,9,3,7,0,2273, 2827,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1464, 12782,9,3,7,3,2865, 1405,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1465, 19323,9,4,9,0, 464, 3943,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1466, 22159,9,4,9,2, 946, 1224,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1467, 14867,9,1,2,0,1029, 4581,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1468,  6720,9,1,1,0, 294, 8066,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1469,  9466,9,1,1,0, 621, 6211,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1470, 21860,9,2,3,0, 941, 6002,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1471, 22674,9,3,6,0,1761, 2575,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1472, 15044,9,3,7,3,2555, 1638,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1473, 19092,9,3,5,0, 950, 3718,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1474, 13859,9,4,8,0, 118, 7782,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1475, 15529,9,3,5,4,5954,   39,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1476, 18930,9,3,5,4,3516,  351,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1477, 13287,9,2,4,0,1514, 4840,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1478, 16407,9,2,4,0,1483, 4862,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1479, 11333,9,2,3,0, 594, 6725,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1480, 19092,9,3,5,0,1724, 2406,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1481, 18171,9,4,8,0,3629, 1485,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
